"SubjectID","Set","ActivityName","SignalSource","Function","Axis","MeasurementValue"
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.99208433
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.99057446
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.98953886
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.98709813
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.98577595
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.98037319
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.98007165
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.97574615
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.96847203
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.95208332
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.95060375
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.91409306
8,"TRAIN","STANDING","tBodyAcc","std","X",-0.83473633
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99987292
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99636727
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99525326
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9949613
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99464511
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99303567
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9928949
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99258875
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99236829
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99210266
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99185236
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99182346
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99170781
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98982747
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98974817
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98961029
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98937949
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98868014
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98677461
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98656137
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98522713
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98282851
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98162
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98022681
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9795248
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97887363
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97638153
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97618324
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97320863
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97285921
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.97057236
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96959421
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96936055
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96830736
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96690006
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96452276
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.96072159
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.95747056
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.95605621
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.94535898
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.93968184
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.92703327
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.92579982
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.92568188
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.920488
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.89892582
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.89783589
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.89125132
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.87192439
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.79302495
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.77910624
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.72840196
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.55300172
8,"TRAIN","STANDING","tBodyAcc","std","Y",-0.36987864
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99873542
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99426008
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99306556
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99273619
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99160004
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99117252
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99077881
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99041504
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.99037402
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98995249
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98908462
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98887038
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98794802
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98785117
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98742483
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98737623
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98678831
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98605847
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98588898
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98586308
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9853928
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98427235
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98422206
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98371223
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98337764
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98262419
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.98119362
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9803528
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97970902
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97933384
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97833233
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97606682
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97055771
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.97010609
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.96927116
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.96810494
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.96569709
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.96183376
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.95728282
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.95585169
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9540566
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.95070726
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.94900953
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9318879
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92384974
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9231231
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.89824827
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.86895763
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.86591377
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.8567515
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.83085792
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.68677615
8,"TRAIN","STANDING","tBodyAcc","std","Z",-0.37151981
8,"TRAIN","STANDING","tBodyAcc","std","Z",0.29767462
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.18340929
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.19601079
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.19721667
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.20109646
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.20269282
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.20622164
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.20827927
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.21123172
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.21541604
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.21798578
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.21910769
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.23212344
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.23221825
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.23920811
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.245335
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25044799
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25326214
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25352171
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25525817
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25652445
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.25965093
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.26530725
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.26741454
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.28028971
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.28471327
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.28545355
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.28822331
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.28845632
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.29099099
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.29298871
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.29918984
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.30027427
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.30459947
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.31038644
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.31267747
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.31484713
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.31957188
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.3212159
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.32299685
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.32572658
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.33036927
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.3346861
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.33673188
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.34013107
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.34229985
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.34688725
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.35567677
8,"TRAIN","WALKING","tBodyAcc","mean","X",0.38661885
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.089967765
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.080917583
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.077360921
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.071365235
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.067061524
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.066843889
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.059534322
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.059151618
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.058186408
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.052943682
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.051533081
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.045281615
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.044772946
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.043650427
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.041847638
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.040414609
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.037647725
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.032823017
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.031491933
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.027977338
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.025514534
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.022156361
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.019700343
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.017428216
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.013950211
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.012405762
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.012051301
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0096935385
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0085103237
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.005365506
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0046516715
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0026405052
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0024439447
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.001931343
8,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.00058251469
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0060922292
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0064834044
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0065371892
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.010790759
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.011959975
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.014831296
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.014879935
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.025633214
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.033245527
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.043559735
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.049112582
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.049366478
8,"TRAIN","WALKING","tBodyAcc","mean","Y",0.071488474
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.16609848
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.16420186
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.160506
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14913349
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14632751
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14454211
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14415832
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14390716
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14256779
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14041723
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.138101
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13681151
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13612038
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13550124
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12775365
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12664607
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12487679
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11959836
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11879242
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11771969
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11529095
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11506952
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11446357
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11420365
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10981132
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10797993
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10477933
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10460274
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10169382
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10101571
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.099968485
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.089899429
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.089040059
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.086047006
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.085219903
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.084038242
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.083767551
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.079094973
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.078053395
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.072578121
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.072165968
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.071267512
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.070795492
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.067726806
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.066532325
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.060567542
8,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.024840819
8,"TRAIN","WALKING","tBodyAcc","mean","Z",0.006194868
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.39504727
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.30570955
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.30518778
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.29150511
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.28240377
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.27487746
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.27176104
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.26258415
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.25827983
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.25197574
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.25106205
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.25090038
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.23859405
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.22868702
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.22509138
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.22405272
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.21985935
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.21158033
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.19990173
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.19389249
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.18771871
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.18234184
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.17892458
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.17815585
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.17487422
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.17114482
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.1639374
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.15757119
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.14870644
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.14606109
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.14475266
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.14341648
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.14078823
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.12387005
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.11619349
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.10916067
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.10716145
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.099582259
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.092421355
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.089656291
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.086573755
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.077951484
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.076209097
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.072638848
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.058304902
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.014823845
8,"TRAIN","WALKING","tBodyAcc","std","X",-0.0043820161
8,"TRAIN","WALKING","tBodyAcc","std","X",0.057200894
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.14898466
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.18065379
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.2190239
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.22215185
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.22478777
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.24530608
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.2645742
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.28864593
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.29116286
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.31221463
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.31255033
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.3149795
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.31668306
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.31912911
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.34187912
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.34622782
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.34624062
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.35463069
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.3572875
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.3581148
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.35815787
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.35867311
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.36088433
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.36865707
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.37323781
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.37812014
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.37910738
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.39474009
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.40054407
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.42025241
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.42525783
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.42834147
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.43284896
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.43457189
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.43759942
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.44035201
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.44730228
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.45090528
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.45096837
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.47022774
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.48502297
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.48573769
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.50290222
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.50491153
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.54201549
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.54926989
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.56050914
8,"TRAIN","WALKING","tBodyAcc","std","Y",0.67119185
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.47919532
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.47428833
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.45220291
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.4500496
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.44357659
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.4393155
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.42450594
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.41822255
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.39861218
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38746187
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38724972
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38371394
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.37750412
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.37488409
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.3701225
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.3646819
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.36321036
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.35907815
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.34637178
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.32800591
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.31583437
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.31409242
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.30937407
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.064322979
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.058403576
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.043870748
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.028038647
8,"TRAIN","WALKING","tBodyAcc","std","Z",-0.013116737
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.008565547
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.032213788
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.045246581
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.050165059
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.055612056
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.06542584
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.067378748
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.072917201
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.09233401
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.10726981
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.11145336
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.12387977
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.14055915
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.14310083
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.15674022
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.17918303
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.20099093
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.21892051
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.238327
8,"TRAIN","WALKING","tBodyAcc","std","Z",0.23877384
8,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.1660384
8,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.17810839
8,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.18274179
